20250724 173400;23397.5;23400.25;23396;23396.5;318
20250724 173500;23396.75;23397.75;23394;23396;420
20250724 173600;23395.75;23397.25;23392.5;23397;342
20250724 173700;23397;23397.5;23395;23396.25;263
20250724 173800;23396.25;23398.5;23395;23397.25;275
20250724 173900;23397.75;23402;23395;23398;479
20250724 174000;23398.5;23398.75;23394.25;23397;257
20250724 174100;23396.5;23401.75;23389.25;23390.75;872
20250724 174200;23390.25;23392.25;23388.5;23390.5;500
20250724 174300;23390.75;23391.25;23384;23386.5;555
20250724 174400;23386.25;23389.75;23386;23387.5;396
20250724 174500;23387.5;23390.25;23387.25;23389.5;194
20250724 174600;23389.75;23393.25;23389.25;23392;445
20250724 174700;23392;23394;23390.25;23392.25;376
20250724 174800;23392.5;23395.75;23392;23395;350
20250724 174900;23395.25;23396.75;23392;23396;412
20250724 175000;23396.25;23396.5;23393.75;23394.75;239
20250724 175100;23394.5;23399.75;23393.5;23396.25;641
20250724 175200;23396;23396;23393;23394.25;348
20250724 175300;23394.75;23400;23393.5;23399.5;422
20250724 175400;23399.5;23401;23396.25;23397;410
20250724 175500;23397;23398.75;23395.75;23397.5;311
20250724 175600;23397.5;23398;23392.75;23394.5;362
20250724 175700;23394.75;23394.75;23390;23390;457
20250724 175800;23389.75;23392;23383.5;23384;755
20250724 175900;23384.25;23385.25;23380.75;23385;641
20250724 180000;23385;23385;23383.5;23384.25;328
20250724 180100;23383.75;23388.5;23383;23387.25;693
20250724 180200;23387.25;23391.75;23386.75;23391.5;689
20250724 180300;23391.75;23396.75;23390.5;23394.5;706
20250724 180400;23393.75;23397.25;23393.5;23396.25;667
20250724 180500;23396.25;23399.25;23395.5;23398.25;608
20250724 180600;23397.75;23399.25;23396;23397.5;366
20250724 180700;23398;23400;23397;23397.5;374
20250724 180800;23397;23401.5;23395.25;23397.75;713
20250724 180900;23397.5;23404.5;23397.25;23402.75;738
20250724 181000;23402.75;23408;23402.5;23407.25;605
20250724 181100;23407;23417.25;23405.75;23416.25;1344
20250724 181200;23416.5;23422;23416.5;23418;1392
20250724 181300;23418;23418;23408.25;23411;1246
20250724 181400;23411;23418.75;23410.5;23415.75;637
20250724 181500;23416;23416.25;23411.75;23413.25;423
20250724 181600;23413;23416.75;23409.25;23410.75;808
20250724 181700;23410.75;23415.75;23409.25;23415;636
20250724 181800;23414.75;23415;23409.5;23410;488
20250724 181900;23410.25;23417.75;23409.5;23416.5;490
20250724 182000;23416.75;23418.25;23415.5;23417;633
20250724 182100;23417;23418;23412.5;23415.5;776
20250724 182200;23415.75;23418;23414.25;23416.25;336
20250724 182300;23415.5;23416.25;23409.5;23409.75;619
20250724 182400;23409.75;23410.5;23405;23406.75;912
20250724 182500;23406.75;23413.25;23406.25;23411.5;535
20250724 182600;23411.5;23415.5;23410.5;23413.75;539
20250724 182700;23413.75;23415;23412;23413.5;375
20250724 182800;23413.75;23416;23410.75;23410.75;431
20250724 182900;23411;23412.5;23409.25;23411.5;287
20250724 183000;23412;23416;23411.75;23414.75;428
20250724 183100;23415.25;23420.25;23415.25;23419.5;713
20250724 183200;23419.25;23421;23416;23418.25;466
20250724 183300;23417.75;23419;23412.25;23412.75;579
20250724 183400;23412.25;23415.5;23411.25;23412;462
20250724 183500;23412;23414.75;23410.5;23414;420
20250724 183600;23414.25;23414.25;23409;23410;464
20250724 183700;23409.75;23414.25;23409.75;23413.25;285
20250724 183800;23413.25;23413.75;23409;23411.5;326
20250724 183900;23411.25;23411.75;23409.25;23409.25;211
20250724 184000;23409.25;23409.25;23406;23407.5;531
20250724 184100;23408;23409.75;23406.5;23407.25;393
20250724 184200;23407;23408;23403.25;23405;501
20250724 184300;23404.75;23405.5;23402.25;23405;481
20250724 184400;23404.75;23405.75;23400.5;23401.25;412
20250724 184500;23401;23405;23397;23403.25;748
20250724 184600;23403;23403.25;23382.5;23384;1731
20250724 184700;23384;23394.75;23376.5;23389.25;2208
20250724 184800;23389.25;23393.5;23386.5;23392.25;825
20250724 184900;23392.25;23397.75;23390;23396.75;786
20250724 185000;23397.25;23398.5;23394;23396;477
20250724 185100;23396;23397.25;23391.5;23391.75;938
20250724 185200;23392.25;23396.75;23389.25;23395.75;695
20250724 185300;23395.75;23396.25;23391.75;23393.25;452
20250724 185400;23393.75;23395.25;23389.5;23393.5;453
20250724 185500;23393.25;23394.25;23391.25;23393;320
20250724 185600;23392.5;23399.75;23392;23397.75;906
20250724 185700;23397.5;23403.75;23397;23402.75;884
20250724 185800;23402.5;23404.75;23402.25;23404.25;451
20250724 185900;23404.25;23404.75;23398.75;23400.75;475
20250724 190000;23400.75;23402.5;23399.75;23400.75;290
20250724 190100;23400;23406.25;23396.75;23403.5;848
20250724 190200;23403.25;23406;23400;23403.75;668
20250724 190300;23404;23406.75;23402.25;23403.75;403
20250724 190400;23403.5;23409.25;23403.5;23404.25;675
20250724 190500;23404.25;23407;23404.25;23406;294
20250724 190600;23405.25;23406;23402.5;23403.75;338
20250724 190700;23404;23406.5;23402.75;23404.5;307
20250724 190800;23403.75;23404.25;23399.25;23401.25;554
20250724 190900;23401;23401.5;23395.75;23398;539
20250724 191000;23397.75;23403.5;23397.75;23402.75;410
20250724 191100;23403;23416;23403;23407;1477
20250724 191200;23407.25;23408.5;23406.25;23407;433
20250724 191300;23407;23410;23406.75;23408.5;363
20250724 191400;23408.25;23408.75;23402.75;23403.5;569
20250724 191500;23403.75;23405.5;23401.5;23404;524
20250724 191600;23404;23411.75;23403;23411.5;827
20250724 191700;23411.25;23414;23409.25;23411.5;503
20250724 191800;23411.5;23411.75;23408;23410.25;431
20250724 191900;23410;23410.75;23407;23409.75;338
20250724 192000;23409;23411.5;23408;23409.25;323
20250724 192100;23409.25;23413.75;23408;23413.75;451
20250724 192200;23414;23420.5;23414;23416.75;1101
20250724 192300;23417;23418.75;23414.5;23415.5;397
20250724 192400;23415.5;23418;23412.25;23417.75;618
20250724 192500;23418;23420;23417.5;23419.25;436
20250724 192600;23419.75;23424.5;23412;23412.75;1488
20250724 192700;23413;23416.75;23410.5;23410.5;828
20250724 192800;23410.75;23414;23406.25;23412.5;988
20250724 192900;23413;23415.75;23411.5;23414.25;418
20250724 193000;23414.25;23417;23413.75;23415.75;349
20250724 193100;23415.5;23420.75;23411;23417;964
20250724 193200;23417;23420.25;23414;23414;559
20250724 193300;23413.75;23417.75;23411.75;23415.5;477
20250724 193400;23415.25;23417.5;23413.75;23416;326
20250724 193500;23416.5;23418.25;23414.75;23415.5;358
20250724 193600;23415.5;23417;23412.75;23412.75;498
20250724 193700;23412.75;23413;23407.25;23409.75;881
20250724 193800;23409.75;23413;23408.25;23412.25;488
20250724 193900;23412.25;23413.75;23407.5;23412;437
20250724 194000;23412.25;23413;23409;23409.25;282
20250724 194100;23409.25;23411.25;23405;23405.25;608
20250724 194200;23405.25;23406.75;23402.25;23406;733
20250724 194300;23405.25;23405.75;23401;23402.5;790
20250724 194400;23402.25;23406.25;23400.75;23403.75;886
20250724 194500;23403.5;23408.5;23403;23405.5;721
20250724 194600;23405.25;23405.5;23392;23392.25;1407
20250724 194700;23392;23397;23385;23396;1252
20250724 194800;23395.75;23404.5;23393.5;23401.5;990
20250724 194900;23401.25;23404.25;23397;23401.75;1015
20250724 195000;23401.75;23405.25;23400;23401.25;641
20250724 195100;23400.75;23401;23390.25;23393.75;2155
20250724 195200;23394;23399.75;23391.25;23397.25;978
20250724 195300;23397.5;23403.25;23397.5;23403;764
20250724 195400;23402.5;23405.25;23401;23402.5;722
20250724 195500;23402.5;23405.25;23393;23393.5;1868
20250724 195600;23393.5;23394.75;23386.5;23388.5;1953
20250724 195700;23388.5;23394.25;23385.75;23389;1180
20250724 195800;23388.75;23399.75;23387.25;23393.75;1325
20250724 195900;23393.75;23393.75;23387.5;23389.75;1645
20250724 200000;23389.75;23390.75;23372.25;23376.25;7193
20250724 200100;23376.5;23377.75;23367;23369.75;2929
20250724 200200;23369.75;23377.25;23367;23368.5;1425
20250724 200300;23368.25;23373.25;23366.25;23372.75;816
20250724 200400;23372.5;23374;23370.25;23372.5;620
20250724 200500;23372.5;23375;23369.25;23374.75;481
20250724 200600;23374.75;23380;23373.5;23378.25;716
20250724 200700;23378.75;23380.5;23374.25;23380.5;476
20250724 200800;23380.5;23387.25;23380.5;23384.5;596
20250724 200900;23384.5;23385.5;23382.25;23385;299
20250724 201000;23385.25;23386;23380.5;23381.5;224
20250724 201100;23381.5;23384;23378.5;23384;385
20250724 201200;23384;23386;23382;23385.25;236
20250724 201300;23385.5;23386;23384;23384.25;205
20250724 201400;23384.5;23389;23382.25;23388.25;360
20250724 201500;23388.5;23393;23386.25;23392.75;387
20250724 201600;23392.25;23392.25;23386.75;23387.75;328
20250724 201700;23387.75;23390.5;23387.5;23390;115
20250724 201800;23390.5;23390.5;23388.25;23389.25;121
20250724 201900;23389.25;23390.75;23389.25;23389.5;93
20250724 202000;23390;23390.25;23388.75;23390;73
20250724 202100;23389.75;23390.5;23386.5;23387;179
20250724 202200;23387;23387.25;23385;23387;128
20250724 202300;23387.5;23388;23386.75;23387.25;70
20250724 202400;23387.5;23388;23386;23387;90
20250724 202500;23386.5;23386.5;23385.5;23386;68
20250724 202600;23386.25;23388;23386.25;23387;99
20250724 202700;23387.25;23388.5;23386.75;23386.75;50
20250724 202800;23387;23387.25;23385.5;23386.5;87
20250724 202900;23386.5;23390.25;23385.75;23390;164
20250724 203000;23390.25;23393.75;23389.75;23392;155
20250724 203100;23392;23395.25;23391.5;23392.25;184
20250724 203200;23392.25;23394.25;23391.5;23394;73
20250724 203300;23394.25;23395.25;23391.5;23392;115
20250724 203400;23391.75;23392.25;23390.75;23392.25;54
20250724 203500;23392.5;23394.5;23392.25;23393.75;76
20250724 203600;23393.25;23395.25;23392.75;23394.75;88
20250724 203700;23394.75;23396.75;23394.75;23395.25;117
20250724 203800;23395.25;23398.5;23395.25;23397.75;146
20250724 203900;23397.75;23399;23396.75;23398;92
20250724 204000;23398.25;23398.75;23395.25;23396.5;112
20250724 204100;23396;23401;23395.5;23399.25;167
20250724 204200;23399.5;23399.5;23396.5;23398;136
20250724 204300;23398;23400;23397.75;23400;116
20250724 204400;23400.25;23400.5;23397;23397.75;99
20250724 204500;23397.25;23399;23396.25;23396.5;112
20250724 204600;23396.25;23397.5;23395.25;23396.5;88
20250724 204700;23396.5;23399.5;23396.25;23398.75;114
20250724 204800;23398.25;23400.5;23393.75;23394.5;215
20250724 204900;23394.25;23398.75;23394.25;23398;76
20250724 205000;23398.5;23398.5;23397.25;23397.5;45
20250724 205100;23397.5;23399;23397;23397.75;52
20250724 205200;23397.75;23397.75;23394;23395.25;91
20250724 205300;23395.5;23395.5;23394.25;23394.5;37
20250724 205400;23394.75;23395;23394.25;23394.25;20
20250724 205500;23394.25;23396;23392.5;23394.25;67
20250724 205600;23394.25;23397;23394.25;23396.5;86
20250724 205700;23396.5;23396.75;23393.5;23395.5;74
20250724 205800;23395;23395;23391.5;23393.75;53
20250724 205900;23393.5;23395;23393;23394.5;63
20250724 210000;23394.75;23396.25;23393.25;23395;108
20250724 220100;23391.5;23396.75;23385;23388;159
20250724 220200;23389.5;23392;23386;23388;63
20250724 220300;23388.5;23394.5;23388.5;23394.25;63
20250724 220400;23393.75;23395.5;23391.25;23393;76
20250724 220500;23394;23396.75;23394;23396;42
20250724 220600;23395.25;23399;23394.5;23398.75;48
20250724 220700;23399;23399.5;23394.75;23399.5;53
20250724 220800;23399.75;23401.5;23399.25;23400.25;70
20250724 220900;23400.25;23402;23398.5;23399;53
20250724 221000;23398.75;23400.25;23397.75;23399;26
20250724 221100;23399.5;23402.75;23398.75;23402;51
20250724 221200;23402.25;23404.5;23401.25;23402.25;67
20250724 221300;23402;23404.75;23401.25;23403.75;64
20250724 221400;23404;23404;23402.75;23403.5;22
20250724 221500;23403.5;23404.75;23402.75;23404.75;63
20250724 221600;23404;23405.5;23403.5;23404.75;64
20250724 221700;23405.5;23408.25;23403;23407.75;141
20250724 221800;23407;23409;23406.25;23407.75;80
20250724 221900;23407.75;23408.75;23406.75;23408.75;51
20250724 222000;23408.75;23409;23407.5;23408.5;40
20250724 222100;23407.75;23409.25;23407.75;23408.5;46
20250724 222200;23408.25;23409.25;23406;23407.5;62
20250724 222300;23407.5;23408;23399.25;23404.75;199
20250724 222400;23404.5;23408.75;23402.75;23407;101
20250724 222500;23406.25;23407;23405.75;23406;28
20250724 222600;23406.5;23420.5;23406;23413.5;331
20250724 222700;23414.5;23415.5;23406.75;23408;222
20250724 222800;23408;23409.25;23406.75;23406.75;20
20250724 222900;23407;23408.75;23406.75;23407.25;29
20250724 223000;23408.5;23412.25;23408.25;23409;39
20250724 223100;23408.75;23408.75;23406.25;23406.25;36
20250724 223200;23406.75;23408.25;23404.75;23405.25;51
20250724 223300;23405.25;23406.5;23400.5;23403;142
20250724 223400;23403.25;23404;23402;23403.25;35
20250724 223500;23403.5;23404.25;23402.5;23403.5;25
20250724 223600;23403.5;23404.75;23402.75;23403.5;33
20250724 223700;23404;23406.5;23404;23406.5;22
20250724 223800;23407;23408;23406.75;23407.75;29
20250724 223900;23407;23408.25;23406.5;23407.75;18
20250724 224000;23407.25;23408.5;23406.25;23408.5;27
20250724 224100;23407.75;23408.5;23405;23406;53
20250724 224200;23406;23407.75;23406;23407.5;14
20250724 224300;23407.75;23409;23407.5;23407.5;7
20250724 224400;23407.25;23407.25;23406.75;23406.75;6
20250724 224500;23407.25;23408;23407.25;23408;19
20250724 224600;23406.75;23407.25;23404.5;23405.75;29
20250724 224700;23405;23406.75;23405;23406.75;14
20250724 224800;23406.25;23407.25;23404.75;23405.75;29
20250724 224900;23406.5;23406.5;23406;23406;3
20250724 225000;23405.75;23405.75;23404.25;23405;10
20250724 225100;23404.5;23405.5;23404.5;23404.5;14
20250724 225200;23404;23404.5;23402;23404;26
20250724 225300;23403.75;23404.25;23403;23403;19
20250724 225400;23403.75;23404;23402.75;23403;19
20250724 225500;23403;23403.5;23402;23402;18
20250724 225600;23402.25;23403.5;23401.25;23403.25;19
20250724 225700;23403.25;23403.75;23403;23403;8
20250724 225800;23403.25;23404.25;23403.25;23404.25;6
20250724 225900;23404;23404.25;23401;23402.25;55
20250724 230000;23402.75;23402.75;23400.25;23401.25;31
20250724 230100;23400.75;23403;23397.5;23399.75;84
20250724 230200;23400;23401;23398.75;23398.75;46
20250724 230300;23399;23400.5;23398.25;23399.75;33
20250724 230400;23399.75;23400.75;23398.75;23399.5;11
20250724 230500;23399.5;23401.75;23399.5;23401.75;23
20250724 230600;23401.75;23404;23401.75;23403.5;36
20250724 230700;23403.75;23405.75;23403.75;23404.5;43
20250724 230800;23404.5;23404.5;23401.5;23404;48
20250724 230900;23403.5;23403.5;23402.75;23403.5;13
20250724 231000;23403.5;23405.5;23403.5;23404.25;24
20250724 231100;23405;23405.5;23402.25;23402.25;16
20250724 231200;23403;23403;23396.25;23396.5;154
20250724 231300;23397;23397.25;23395.75;23396.25;29
20250724 231400;23396.75;23396.75;23394.75;23395;32
20250724 231500;23397.25;23400.75;23396.25;23399.25;102
20250724 231600;23399;23399;23394;23395.75;55
20250724 231700;23395.75;23396;23392.5;23394.25;61
20250724 231800;23394.75;23395;23394.5;23394.5;10
20250724 231900;23395;23395.5;23393.5;23394;19
20250724 232000;23394.5;23398.25;23394.5;23395.75;31
20250724 232100;23395.5;23396.5;23394.5;23396.25;19
20250724 232200;23396;23397.5;23395.75;23395.75;20
20250724 232300;23396;23396.5;23394;23395;18
20250724 232400;23394.75;23394.75;23394;23394.75;7
20250724 232500;23393.75;23394.5;23393;23394;19
20250724 232600;23393.75;23395.75;23393.75;23395.25;27
20250724 232700;23395.75;23397.5;23391.5;23391.5;73
20250724 232800;23392.5;23394.25;23392;23394;26
20250724 232900;23393.5;23393.75;23392;23392;32
20250724 233000;23392.25;23393;23391.75;23393;8
20250724 233100;23393.75;23399.5;23391.75;23394;162
20250724 233200;23394.5;23395.25;23390;23393.25;99
20250724 233300;23394.25;23395.75;23393;23394;36
20250724 233400;23393.25;23393.75;23392.75;23393;10
20250724 233500;23393.25;23394;23392.5;23392.5;18
20250724 233600;23392.75;23396.5;23392.5;23395.25;22
20250724 233700;23395;23397.75;23395;23397.75;36
20250724 233800;23397.75;23400.75;23397.5;23399.75;69
20250724 233900;23399.5;23401.75;23399.5;23401;43
20250724 234000;23401.25;23401.25;23399.25;23400.25;28
20250724 234100;23399.75;23401.5;23399.25;23400.25;36
20250724 234200;23400.25;23404.5;23400.25;23404.5;73
20250724 234300;23404.75;23404.75;23400.5;23400.5;27
20250724 234400;23401;23404;23401;23402.5;34
20250724 234500;23402.5;23403;23402;23402.25;9
20250724 234600;23402;23407;23401;23406.75;86
20250724 234700;23406;23408.5;23405;23407.75;109
20250724 234800;23407.25;23409.25;23406.75;23407.5;48
20250724 234900;23407.75;23408.5;23404.5;23407.25;77
20250724 235000;23407.5;23407.5;23405.25;23406;8
20250724 235100;23405.75;23408.75;23404.5;23408.75;57
20250724 235200;23407.75;23409.25;23407.75;23408.75;10
20250724 235300;23407.25;23408.5;23403.75;23407;105
20250724 235400;23407.25;23408.5;23407;23408.5;10
20250724 235500;23408.25;23408.5;23407.75;23408;19
20250724 235600;23407.5;23409.75;23405.25;23409;43
20250724 235700;23409;23409.75;23408.5;23409;19
20250724 235800;23408.75;23409;23407.75;23408.75;20
20250724 235900;23409;23409.25;23406;23406;35
20250725 000000;23406.25;23407.75;23405.75;23406.25;29
20250725 000100;23406.5;23408.5;23405.5;23405.75;105
20250725 000200;23405.25;23416;23404.5;23407.75;301
20250725 000300;23407.75;23411.25;23407;23408.25;98
20250725 000400;23408;23410.25;23407.75;23408.75;32
20250725 000500;23408.5;23409.75;23400.5;23402.25;174
20250725 000600;23403.25;23404.75;23401.75;23403.75;73
20250725 000700;23405;23414;23405;23410.25;184
20250725 000800;23411.75;23413.25;23403.75;23406.25;218
20250725 000900;23405.75;23408;23405;23408;56
20250725 001000;23408.25;23409.5;23407.75;23409;31
20250725 001100;23409.25;23415.75;23408.25;23414.25;187
20250725 001200;23414;23417.25;23413.75;23417.25;102
20250725 001300;23417.5;23420;23415.25;23415.25;125
20250725 001400;23415.75;23419.75;23415.5;23419.25;48
20250725 001500;23419.25;23420.75;23418.25;23420;111
20250725 001600;23420;23420;23413.75;23417.25;199
20250725 001700;23417.25;23419.5;23417;23419;56
20250725 001800;23418.75;23419.25;23418.25;23419;25
20250725 001900;23419.25;23421.5;23418;23421.5;60
20250725 002000;23421;23421.75;23419.75;23420;88
20250725 002100;23420;23421.5;23419.5;23421.5;38
20250725 002200;23421.75;23423.25;23418.75;23419.75;111
20250725 002300;23419;23419;23417;23417.75;62
20250725 002400;23417.5;23419.75;23417.25;23419.75;36
20250725 002500;23419.25;23420.25;23418;23418.5;29
20250725 002600;23418.75;23419;23414.25;23415.75;104
20250725 002700;23415.5;23416.5;23413.25;23413.5;65
20250725 002800;23413.75;23415.5;23411.75;23412.25;55
20250725 002900;23412.75;23414.75;23412;23414.5;61
20250725 003000;23414.5;23416.25;23414.25;23416.25;52
20250725 003100;23417;23417.5;23412.5;23414;58
20250725 003200;23413.75;23414.75;23412;23413;44
20250725 003300;23412.75;23414.5;23412.5;23413.5;22
20250725 003400;23413.5;23415.5;23413;23415.25;29
20250725 003500;23415.25;23415.25;23413.5;23415;10
20250725 003600;23415;23415.25;23412.75;23412.75;30
20250725 003700;23412.25;23413.5;23411.5;23413;32
20250725 003800;23413.5;23413.5;23410.25;23410.75;38
20250725 003900;23410.75;23412.25;23409.25;23410.75;65
20250725 004000;23410.5;23411;23410.5;23411;13
20250725 004100;23411;23411;23409.25;23409.75;28
20250725 004200;23409.5;23410;23409;23409;33
20250725 004300;23408.75;23409;23405.5;23407;110
20250725 004400;23407.25;23408;23406.75;23406.75;28
20250725 004500;23407.25;23409.5;23406.75;23409;36
20250725 004600;23409;23411.5;23408.5;23410.75;62
20250725 004700;23410.25;23411;23408.75;23410;34
20250725 004800;23410.25;23411.75;23410;23410.75;46
20250725 004900;23411.25;23414.5;23410.5;23414.5;61
20250725 005000;23413.5;23414;23412.75;23413;28
20250725 005100;23413.5;23413.5;23412.75;23412.75;26
20250725 005200;23412.75;23415.75;23412.75;23414.75;54
20250725 005300;23415.25;23416;23413.5;23413.5;52
20250725 005400;23413.25;23413.75;23412;23412.75;32
20250725 005500;23413;23413.5;23408;23409.25;57
20250725 005600;23409;23411;23408.5;23410.5;47
20250725 005700;23411.25;23412.25;23410.75;23411.5;30
20250725 005800;23411.25;23412;23410.5;23412;16
20250725 005900;23412;23413.75;23411.5;23412.75;11
20250725 010000;23412.75;23414.5;23412.5;23414.25;19
20250725 010100;23414.75;23417.25;23414.25;23416.25;74
20250725 010200;23416.75;23416.75;23414.75;23415.25;29
20250725 010300;23415.25;23418;23415.25;23416.5;52
20250725 010400;23415;23417;23414.5;23417;38
20250725 010500;23416.75;23417.75;23416;23417.5;30
20250725 010600;23416.75;23417.75;23415.75;23416.75;29
20250725 010700;23416.25;23417.75;23415.75;23417.25;28
20250725 010800;23416.25;23419.25;23415.75;23419;42
20250725 010900;23419;23419;23417;23417.75;42
20250725 011000;23417.75;23419.25;23417.75;23418.5;16
20250725 011100;23418.25;23419.5;23417.25;23417.5;43
20250725 011200;23417.25;23418;23414.75;23416;31
20250725 011300;23416.5;23417;23414.75;23414.75;27
20250725 011400;23414.75;23415.5;23413;23415.25;43
20250725 011500;23414.75;23415;23412;23412;57
20250725 011600;23411.25;23413.75;23411.25;23412.75;43
20250725 011700;23412.5;23413;23409.25;23411.25;68
20250725 011800;23411.25;23411.75;23409;23411.25;42
20250725 011900;23411.5;23415.25;23411;23415.25;50
20250725 012000;23415.5;23419.25;23415.25;23417.25;42
20250725 012100;23417.25;23419.25;23417.25;23418.5;51
20250725 012200;23418.75;23420;23418.5;23419;44
20250725 012300;23419;23421;23418.75;23420.25;65
20250725 012400;23420.5;23421.5;23418.5;23418.75;44
20250725 012500;23419;23419.25;23414;23415.75;53
20250725 012600;23416.25;23416.75;23414.5;23416.5;29
20250725 012700;23416.75;23417.5;23416;23416.25;27
20250725 012800;23416.75;23417.75;23416.25;23416.75;23
20250725 012900;23416.75;23417.5;23416.5;23417;13
20250725 013000;23416.75;23417;23415.25;23416;23
20250725 013100;23416.25;23416.5;23414;23414.5;28
20250725 013200;23415;23415.75;23414.5;23415;28
20250725 013300;23415;23415;23414.75;23414.75;19
20250725 013400;23414.5;23418;23414.25;23417.75;51
20250725 013500;23418;23420.75;23418;23419.25;52
20250725 013600;23419.5;23422.25;23419.5;23420.25;73
20250725 013700;23420.75;23421;23419.75;23420.75;23
20250725 013800;23421.25;23421.5;23420.5;23421.5;28
20250725 013900;23421;23422;23420.5;23422;16
20250725 014000;23421.25;23423.5;23421;23422;106
20250725 014100;23421.5;23422.5;23421.5;23422.25;27
20250725 014200;23422.25;23423;23420.5;23421;65
20250725 014300;23420.75;23421;23419;23420.5;64
20250725 014400;23420.75;23434.75;23420.5;23429.5;659
20250725 014500;23429;23430.5;23426.75;23427.25;104
20250725 014600;23427.75;23430;23427.25;23429;70
20250725 014700;23429;23430.75;23428.75;23429.5;49
20250725 014800;23429.75;23432;23429;23431.25;51
20250725 014900;23430.75;23432.25;23429.5;23429.5;60
20250725 015000;23429.5;23431;23428.75;23429.25;42
20250725 015100;23430;23431.75;23430;23431.75;51
20250725 015200;23432;23432.75;23428.5;23429.25;84
20250725 015300;23429.25;23430.75;23428.25;23430;55
20250725 015400;23430;23431.25;23429;23430;34
20250725 015500;23430.25;23430.75;23426;23427;87
20250725 015600;23427.75;23427.75;23426;23427;47
20250725 015700;23426.75;23429;23426.75;23429;27
20250725 015800;23429.25;23429.25;23427;23427.75;31
20250725 015900;23427;23427.5;23425.5;23425.75;36
20250725 020000;23426.25;23427.75;23425.5;23426.75;37
20250725 020100;23427.5;23427.5;23426;23427.5;32
20250725 020200;23427;23427.25;23425.25;23426.5;19
20250725 020300;23427;23427.75;23427;23427;12
20250725 020400;23426.75;23427.5;23425;23427.5;29
20250725 020500;23427;23427.25;23425.5;23426;34
20250725 020600;23426;23427.25;23424.75;23424.75;29
20250725 020700;23425.25;23427.75;23425.25;23426.25;41
20250725 020800;23426;23426;23425;23425;20
20250725 020900;23425.25;23425.5;23425.25;23425.5;8
20250725 021000;23425.75;23427.25;23425.25;23426.5;27
20250725 021100;23426.5;23429.75;23426.5;23429;113
20250725 021200;23429.5;23429.75;23428.5;23429;29
20250725 021300;23429.5;23431.25;23429.25;23430.75;60
20250725 021400;23430.5;23431;23427.75;23428.5;47
20250725 021500;23428.25;23429.5;23427.75;23428.75;43
20250725 021600;23429.25;23429.5;23427.5;23428;22
20250725 021700;23428;23428.75;23427.25;23428.75;20
20250725 021800;23428.25;23430;23428;23429;15
20250725 021900;23429.5;23429.5;23429;23429.25;13
20250725 022000;23429.5;23430;23428;23428;24
20250725 022100;23428.5;23430;23428;23430;18
20250725 022200;23429.25;23429.75;23428.75;23428.75;9
20250725 022300;23428.75;23428.75;23426.75;23427.25;26
20250725 022400;23428.5;23430.75;23428.5;23430;22
20250725 022500;23429.75;23431;23429;23430.75;45
20250725 022600;23431;23433.25;23430.5;23433;81
20250725 022700;23432.5;23433.25;23431.75;23432.75;29
20250725 022800;23433.25;23436.5;23433;23435.25;225
20250725 022900;23435;23435.5;23432.75;23432.75;38
20250725 023000;23433;23433.75;23432.25;23433.75;40
20250725 023100;23434;23436.25;23433.75;23433.75;74
20250725 023200;23434.25;23434.75;23431.5;23431.5;72
20250725 023300;23431.25;23431.5;23427.5;23429.5;98
20250725 023400;23429.25;23430.75;23429;23430;47
20250725 023500;23429.75;23430.5;23428.75;23429;39
20250725 023600;23429.5;23429.75;23428.5;23428.75;19
20250725 023700;23428.5;23429.75;23428.25;23428.75;18
20250725 023800;23428.25;23430;23428.25;23430;21
20250725 023900;23430.25;23430.75;23429.75;23430.25;14
20250725 024000;23431;23432;23429;23429;40
20250725 024100;23429.5;23430.25;23428.75;23429.5;34
20250725 024200;23429.5;23430;23428.75;23429;14
20250725 024300;23429.5;23430;23428.75;23429.25;18
20250725 024400;23429.5;23429.5;23428.75;23429.25;16
20250725 024500;23429.5;23429.5;23427.75;23428;43
20250725 024600;23427.75;23429;23427.5;23428;35
20250725 024700;23428.5;23429.75;23427.75;23429.75;32
20250725 024800;23429.5;23429.5;23428;23428.75;17
20250725 024900;23429;23429;23427.5;23427.75;25
20250725 025000;23428;23429;23427.75;23428.25;27
20250725 025100;23428.25;23428.25;23426.75;23427;26
20250725 025200;23427;23427.5;23426.75;23427.5;18
20250725 025300;23427.5;23429.25;23427.25;23429;63
20250725 025400;23428.75;23429.25;23428.5;23429.25;23
20250725 025500;23429;23429.25;23427;23427;40
20250725 025600;23426.75;23428;23426.25;23426.25;66
20250725 025700;23426;23426.5;23424.75;23424.75;29
20250725 025800;23424.75;23425;23420;23420.75;165
20250725 025900;23420.75;23421.5;23420;23421;45
20250725 030000;23421.75;23422.5;23420.25;23421.5;55
20250725 030100;23422;23423.25;23420.75;23423;49
20250725 030200;23423;23427.25;23422.75;23426.75;79
20250725 030300;23426.75;23426.75;23424.5;23425;28
20250725 030400;23425;23426;23424.25;23425;34
20250725 030500;23425.5;23429.25;23425.5;23428.25;69
20250725 030600;23428;23429;23427.75;23428.75;28
20250725 030700;23428.25;23428.75;23428;23428.75;11
20250725 030800;23429;23430.5;23429;23430.5;40
20250725 030900;23430.25;23431;23429.75;23430;30
20250725 031000;23431;23431.75;23429.75;23430.75;52
20250725 031100;23430;23431.5;23430;23431.5;26
20250725 031200;23431.75;23432.75;23431.75;23431.75;60
20250725 031300;23432.25;23432.25;23431.25;23432;19
20250725 031400;23432.5;23433;23430.75;23431.25;56
