date,close,open,high,low
2024-06-20 17:00:00,20732.144316,20715.607591,20732.661089,20713.023727
2024-06-20 17:15:00,20731.369157,20732.144316,20736.020111,20729.560453
2024-06-20 17:30:00,20729.560453,20730.335612,20734.469793,20727.493362
2024-06-20 17:45:00,20732.919475,20729.04368,20733.953021,20727.751749
2024-06-20 18:00:00,20742.221383,20733.436248,20743.254929,20732.919475
2024-06-20 18:15:00,20745.838792,20741.704611,20749.714587,20741.446224
2024-06-20 18:30:00,20739.379134,20746.613951,20747.647496,20738.087202
2024-06-20 18:45:00,20743.513315,20739.895906,20746.097178,20736.020111
2024-06-20 19:00:00,20728.010135,20742.47977,20744.805247,20725.943044
2024-06-20 19:15:00,20722.325636,20727.234976,20733.436248,20720.775318
2024-06-20 19:30:00,20720.258545,20722.842408,20730.077226,20714.057273
2024-06-20 19:45:00,20707.597614,20720.000159,20723.617567,20706.564069
2024-06-20 20:00:00,20707.080842,20708.372773,20717.674682,20704.496978
2024-06-20 20:15:00,20715.090818,20707.080842,20717.674682,20706.047296
2024-06-20 20:30:00,20717.157909,20715.865977,20720.258545,20709.406319
2024-06-20 20:45:00,20717.674682,20717.416295,20718.966613,20707.597614
2024-06-20 21:00:00,20713.798886,20717.933068,20719.741772,20710.439864
2024-06-20 21:15:00,20714.315659,20713.282114,20714.832432,20710.181478
2024-06-20 21:30:00,20726.459817,20713.798886,20728.268521,20713.798886
2024-06-20 21:45:00,20730.335612,20725.684658,20732.144316,20724.651113
2024-06-20 22:00:00,20732.919475,20730.335612,20734.211407,20729.560453
2024-06-20 22:15:00,20734.72818,20733.177862,20735.761725,20732.144316
2024-06-20 22:30:00,20730.077226,20734.211407,20734.986566,20728.526908
2024-06-20 22:45:00,20726.459817,20729.818839,20730.335612,20724.909499
2024-06-20 23:00:00,20726.718203,20726.459817,20726.718203,20722.325636
2024-06-20 23:15:00,20736.278498,20726.718203,20738.087202,20726.459817
2024-06-20 23:30:00,20733.953021,20735.761725,20736.536884,20730.593998
2024-06-20 23:45:00,20740.671065,20734.469793,20742.47977,20733.953021
2024-06-21 00:00:00,20742.47977,20740.671065,20747.38911,20739.379134
2024-06-21 00:15:00,20747.38911,20742.738156,20749.456201,20739.120747
2024-06-21 00:30:00,20745.580406,20747.38911,20750.489746,20744.030088
2024-06-21 00:45:00,20746.872337,20745.063633,20748.939428,20737.053657
2024-06-21 01:00:00,20759.016495,20746.355565,20759.791654,20745.580406
2024-06-21 01:15:00,20748.939428,20758.499722,20758.499722,20748.681042
2024-06-21 01:30:00,20751.006519,20748.939428,20758.499722,20748.422655
2024-06-21 01:45:00,20741.962997,20751.264905,20754.623927,20736.020111
2024-06-21 02:00:00,20717.157909,20742.47977,20744.288474,20709.147932
2024-06-21 02:15:00,20703.721819,20717.933068,20720.258545,20687.701867
2024-06-21 02:30:00,20709.147932,20703.463433,20713.282114,20675.040936
2024-06-21 02:45:00,20700.621183,20708.889546,20716.38275,20687.960253
2024-06-21 03:00:00,20664.447097,20700.362797,20708.63116,20663.671938
2024-06-21 03:15:00,20641.709099,20664.18871,20670.389982,20636.541373
2024-06-21 03:30:00,20644.551349,20642.225872,20652.044553,20616.904011
2024-06-21 03:45:00,20645.584894,20643.77619,20657.212279,20629.564941
2024-06-21 04:00:00,20643.259417,20644.551349,20660.054529,20641.967486
2024-06-21 04:15:00,20672.198687,20643.001031,20672.715459,20636.799759
2024-06-21 04:30:00,20681.758981,20671.681914,20686.409935,20664.447097
2024-06-21 04:45:00,20679.175118,20682.275754,20688.735412,20671.165141
2024-06-21 05:00:00,20690.802503,20678.658345,20697.520547,20678.658345
2024-06-21 05:15:00,20670.389982,20690.544116,20701.396342,20667.289346
2024-06-21 05:30:00,20688.993798,20670.389982,20693.12798,20653.594871
2024-06-21 05:45:00,20688.218639,20688.735412,20691.060889,20673.232232
2024-06-21 06:00:00,20694.678298,20688.735412,20715.607591,20688.218639
2024-06-21 06:15:00,20701.396342,20694.161525,20707.080842,20686.668321
2024-06-21 06:30:00,20687.701867,20701.396342,20701.654729,20685.118003
2024-06-21 06:45:00,20664.705483,20688.735412,20688.735412,20660.571302
2024-06-21 07:00:00,20656.695507,20663.671938,20673.232232,20652.561325
2024-06-21 07:15:00,20661.346461,20656.178734,20669.098051,20648.68553
2024-06-21 07:30:00,20705.013751,20661.346461,20705.530524,20658.245825
2024-06-21 07:45:00,20703.980206,20705.013751,20710.956637,20693.903139
2024-06-21 08:00:00,20707.080842,20703.721819,20711.731796,20683.826072
2024-06-21 08:15:00,20688.735412,20706.564069,20717.933068,20685.118003
2024-06-21 08:30:00,20659.27937,20688.477026,20699.846024,20643.259417
2024-06-21 08:45:00,20623.105283,20657.212279,20658.245825,20582.280242
2024-06-21 09:00:00,20666.255801,20622.846897,20667.547733,20617.420784
2024-06-21 09:15:00,20634.215895,20666.772574,20679.69189,20621.038192
2024-06-21 09:30:00,20626.722692,20634.732668,20643.517804,20611.994671
2024-06-21 09:45:00,20681.500595,20626.722692,20683.309299,20626.722692
2024-06-21 10:00:00,20682.53414,20681.500595,20698.295706,20671.9403
2024-06-21 10:15:00,20667.03096,20683.050913,20713.798886,20661.604847
2024-06-21 10:30:00,20693.12798,20667.03096,20695.711843,20645.584894
2024-06-21 10:45:00,20740.671065,20693.12798,20741.187838,20686.151549
2024-06-21 11:00:00,20716.38275,20740.671065,20746.097178,20715.090818
2024-06-21 11:15:00,20717.157909,20716.124364,20734.469793,20703.980206
2024-06-21 11:30:00,20695.453457,20716.899523,20724.13434,20694.419911
2024-06-21 11:45:00,20668.064505,20695.19507,20700.104411,20661.346461
2024-06-21 12:00:00,20670.131596,20667.547733,20684.084458,20657.729052
2024-06-21 12:15:00,20643.517804,20669.87321,20677.883186,20630.081714
2024-06-21 12:30:00,20628.531396,20643.517804,20647.910371,20616.645625
2024-06-21 12:45:00,20630.856873,20628.014623,20660.571302,20626.981078
2024-06-21 13:00:00,20646.101667,20630.598487,20650.752621,20625.947533
2024-06-21 13:15:00,20671.681914,20646.876826,20673.490618,20646.876826
2024-06-21 13:30:00,20655.403575,20670.906755,20671.423528,20643.001031
2024-06-21 13:45:00,20653.336484,20655.661961,20664.18871,20640.675554
2024-06-21 14:00:00,20669.87321,20653.336484,20680.725436,20651.011007
2024-06-21 14:15:00,20667.547733,20669.356437,20682.275754,20662.896779
2024-06-21 14:30:00,20676.074482,20667.806119,20684.601231,20660.829688
2024-06-21 14:45:00,20645.068122,20676.074482,20685.893162,20643.517804
2024-06-21 15:00:00,20677.6248,20645.584894,20679.69189,20643.77619
2024-06-21 15:15:00,20677.108027,20677.883186,20683.309299,20674.007391
2024-06-21 15:30:00,20680.208663,20677.366413,20683.050913,20676.849641
2024-06-21 15:45:00,20680.983822,20680.467049,20682.53414,20676.849641
2024-06-23 17:00:00,20683.567685,20686.151549,20698.295706,20671.423528
2024-06-23 17:15:00,20690.544116,20683.567685,20691.577662,20683.567685
2024-06-23 17:30:00,20691.060889,20691.060889,20696.487002,20689.510571
2024-06-23 17:45:00,20687.701867,20690.802503,20690.802503,20682.275754
2024-06-23 18:00:00,20695.711843,20687.185094,20702.171501,20686.409935
2024-06-23 18:15:00,20695.711843,20695.453457,20698.812479,20690.802503
2024-06-23 18:30:00,20685.893162,20695.711843,20695.711843,20683.567685
2024-06-23 18:45:00,20679.950277,20686.151549,20687.44348,20676.591254
2024-06-23 19:00:00,20675.816095,20679.950277,20679.950277,20671.423528
2024-06-23 19:15:00,20687.701867,20675.557709,20687.701867,20674.524164
2024-06-23 19:30:00,20689.510571,20687.44348,20690.28573,20684.859617
2024-06-23 19:45:00,20679.175118,20689.252185,20690.027344,20678.658345
2024-06-23 20:00:00,20630.081714,20679.69189,20682.017367,20622.071738
2024-06-23 20:15:00,20616.128852,20630.856873,20632.407191,20586.67281
2024-06-23 20:30:00,20612.511443,20616.128852,20620.779806,20598.816968
2024-06-23 20:45:00,20621.554965,20613.028216,20624.397215,20609.669194
2024-06-23 21:00:00,20613.028216,20622.071738,20626.981078,20610.702739
2024-06-23 21:15:00,20621.296579,20613.803375,20626.981078,20612.253057
2024-06-23 21:30:00,20624.655601,20622.071738,20634.732668,20622.071738
2024-06-23 21:45:00,20619.229488,20625.43076,20625.43076,20615.353693
2024-06-23 22:00:00,20627.497851,20618.971102,20631.115259,20618.971102
2024-06-23 22:15:00,20633.699123,20626.981078,20634.215895,20622.846897
2024-06-23 22:30:00,20637.833304,20634.474282,20640.158781,20634.215895
2024-06-23 22:45:00,20632.923964,20638.091691,20638.350077,20629.823328
2024-06-23 23:00:00,20632.923964,20632.923964,20634.474282,20627.497851
2024-06-23 23:15:00,20628.789782,20632.923964,20635.249441,20622.330124
2024-06-23 23:30:00,20634.732668,20628.27301,20643.001031,20626.464305
2024-06-23 23:45:00,20640.417168,20634.215895,20640.417168,20633.18235
2024-06-24 00:00:00,20659.020984,20640.158781,20667.03096,20639.642009
2024-06-24 00:15:00,20657.212279,20658.762597,20660.829688,20654.111643
2024-06-24 00:30:00,20659.537756,20657.987438,20664.447097,20656.43712
2024-06-24 00:45:00,20663.155165,20659.537756,20667.806119,20659.537756
2024-06-24 01:00:00,20674.265777,20662.638392,20677.108027,20660.829688
2024-06-24 01:15:00,20676.591254,20674.78255,20684.859617,20672.198687
2024-06-24 01:30:00,20666.255801,20677.108027,20679.950277,20666.255801
2024-06-24 01:45:00,20666.772574,20667.03096,20670.906755,20657.212279
2024-06-24 02:00:00,20666.514187,20665.997415,20680.983822,20664.447097
2024-06-24 02:15:00,20670.389982,20666.255801,20670.906755,20652.302939
2024-06-24 02:30:00,20685.634776,20669.614823,20690.544116,20668.581278
2024-06-24 02:45:00,20689.768957,20685.37639,20700.87957,20672.457073
2024-06-24 03:00:00,20699.329252,20689.768957,20700.362797,20675.816095
2024-06-24 03:15:00,20698.554093,20699.587638,20701.913115,20690.544116
2024-06-24 03:30:00,20685.634776,20698.03732,20699.587638,20680.467049
2024-06-24 03:45:00,20677.6248,20685.118003,20691.060889,20668.322892
2024-06-24 04:00:00,20670.131596,20676.849641,20681.758981,20667.547733
2024-06-24 04:15:00,20659.537756,20670.648369,20670.648369,20655.403575
2024-06-24 04:30:00,20634.215895,20658.504211,20659.537756,20630.856873
2024-06-24 04:45:00,20624.655601,20634.991054,20635.249441,20608.377262
2024-06-24 05:00:00,20622.58851,20624.655601,20635.766213,20618.971102
2024-06-24 05:15:00,20635.507827,20622.58851,20635.766213,20620.263033
2024-06-24 05:30:00,20639.383622,20635.507827,20641.967486,20626.464305
2024-06-24 05:45:00,20638.091691,20639.125236,20647.651985,20632.407191
2024-06-24 06:00:00,20649.977462,20637.316532,20654.111643,20636.799759
2024-06-24 06:15:00,20633.957509,20650.752621,20652.302939,20630.856873
2024-06-24 06:30:00,20647.651985,20633.957509,20648.427144,20626.205919
2024-06-24 06:45:00,20623.880442,20647.135212,20650.494235,20619.746261
2024-06-24 07:00:00,20612.253057,20623.363669,20625.43076,20594.4244
2024-06-24 07:15:00,20636.282986,20613.028216,20640.675554,20607.602103
2024-06-24 07:30:00,20602.692763,20635.507827,20637.316532,20591.323764
2024-06-24 07:45:00,20602.692763,20603.209535,20614.83692,20595.974718
2024-06-24 08:00:00,20565.226744,20602.17599,20605.01824,20562.901267
2024-06-24 08:15:00,20590.806991,20565.743517,20599.592127,20564.709972
2024-06-24 08:30:00,20571.944789,20590.806991,20634.991054,20554.116132
2024-06-24 08:45:00,20615.870466,20571.944789,20625.689146,20533.186839
2024-06-24 09:00:00,20643.259417,20616.128852,20666.255801,20609.410807
2024-06-24 09:15:00,20558.767086,20643.517804,20647.910371,20548.948405
2024-06-24 09:30:00,20526.985567,20559.800631,20610.185966,20524.66009
2024-06-24 09:45:00,20574.787039,20527.502339,20579.179606,20486.160526
2024-06-24 10:00:00,20586.931196,20575.045425,20593.390855,20551.790655
2024-06-24 10:15:00,20580.213152,20587.706355,20600.367286,20538.871338
2024-06-24 10:30:00,20580.988311,20579.696379,20594.4244,20551.790655
2024-06-24 10:45:00,20586.156037,20581.246697,20587.447969,20558.5087
2024-06-24 11:00:00,20552.307427,20586.156037,20590.031832,20546.881314
2024-06-24 11:15:00,20568.844153,20553.082586,20579.954765,20551.273882
2024-06-24 11:30:00,20549.723564,20569.102539,20585.122492,20543.263906
2024-06-24 11:45:00,20516.9085,20549.206791,20559.283859,20506.831433
2024-06-24 12:00:00,20476.341845,20517.425272,20532.670066,20466.523164
2024-06-24 12:15:00,20483.318276,20476.083459,20503.730797,20470.657346
2024-06-24 12:30:00,20479.959254,20482.543117,20497.787911,20451.536757
2024-06-24 12:45:00,20474.791527,20479.184095,20497.271138,20465.748005
2024-06-24 13:00:00,20450.244825,20474.791527,20482.284731,20445.852258
2024-06-24 13:15:00,20445.335485,20450.244825,20461.355438,20434.483259
2024-06-24 13:30:00,20465.748005,20444.818712,20468.848641,20430.349078
2024-06-24 13:45:00,20485.385367,20465.748005,20499.596615,20463.422528
2024-06-24 14:00:00,20506.056274,20485.385367,20521.042681,20480.476027
2024-06-24 14:15:00,20497.529525,20506.056274,20510.190455,20488.486003
2024-06-24 14:30:00,20476.858618,20497.012752,20502.955638,20470.915732
2024-06-24 14:45:00,20407.61108,20476.341845,20481.251186,20402.70174
2024-06-24 15:00:00,20425.698124,20407.094308,20428.540373,20389.782423
2024-06-24 15:15:00,20403.476899,20425.698124,20427.248442,20402.184967
2024-06-24 15:30:00,20412.262034,20403.218513,20415.621057,20397.275627
2024-06-24 15:45:00,20415.104284,20412.778807,20416.654602,20408.127853
2024-06-24 17:00:00,20419.496852,20418.721693,20431.899396,20412.778807
2024-06-24 17:15:00,20426.473283,20419.238465,20426.990055,20418.980079
2024-06-24 17:30:00,20424.406192,20426.990055,20430.090691,20423.11426
2024-06-24 17:45:00,20422.080715,20423.372647,20428.79876,20422.080715
2024-06-24 18:00:00,20425.439737,20422.080715,20428.023601,20418.721693
2024-06-24 18:15:00,20430.607464,20425.95651,20433.7081,20425.439737
2024-06-24 18:30:00,20427.765214,20430.090691,20434.224873,20426.214896
2024-06-24 18:45:00,20435.000032,20427.765214,20436.808736,20426.990055
2024-06-24 19:00:00,20432.932941,20435.000032,20438.875827,20429.832305
2024-06-24 19:15:00,20423.631033,20432.674555,20436.291963,20421.305556
2024-06-24 19:30:00,20424.406192,20423.372647,20428.79876,20422.855874
2024-06-24 19:45:00,20415.36267,20424.406192,20428.540373,20412.778807
2024-06-24 20:00:00,20415.879443,20415.879443,20421.563942,20413.812352
2024-06-24 20:15:00,20418.463306,20416.396216,20420.788783,20405.027217
2024-06-24 20:30:00,20432.416168,20418.721693,20432.932941,20417.171375
2024-06-24 20:45:00,20439.392599,20431.899396,20443.268394,20431.124237
2024-06-24 21:00:00,20446.110644,20439.909372,20446.885803,20436.291963
2024-06-24 21:15:00,20442.234849,20445.852258,20449.986439,20441.976463
2024-06-24 21:30:00,20448.952894,20442.493235,20450.503212,20440.942917
2024-06-24 21:45:00,20444.043553,20448.952894,20449.986439,20443.526781
2024-06-24 22:00:00,20457.221256,20444.30194,20460.063506,20443.785167
2024-06-24 22:15:00,20455.929325,20457.479643,20460.063506,20454.12062
2024-06-24 22:30:00,20455.154166,20456.446097,20456.96287,20450.503212
2024-06-24 22:45:00,20458.254802,20454.895779,20460.063506,20453.087075
2024-06-24 23:00:00,20458.254802,20457.996415,20460.063506,20455.670938
2024-06-24 23:15:00,20456.704484,20458.771574,20459.029961,20454.637393
2024-06-24 23:30:00,20463.422528,20456.704484,20466.006392,20455.412552
2024-06-24 23:45:00,20464.972846,20462.905756,20466.264778,20460.063506
2024-06-25 00:00:00,20466.006392,20465.231233,20467.298323,20462.647369
2024-06-25 00:15:00,20468.331869,20466.264778,20471.174118,20465.489619
2024-06-25 00:30:00,20472.207664,20468.331869,20475.049913,20467.298323
2024-06-25 00:45:00,20469.107028,20472.46605,20474.533141,20467.298323
2024-06-25 01:00:00,20443.526781,20469.107028,20469.882187,20442.493235
2024-06-25 01:15:00,20452.311916,20443.526781,20453.603848,20439.909372
2024-06-25 01:30:00,20454.12062,20452.828689,20467.815096,20447.660962
2024-06-25 01:45:00,20445.593871,20454.379007,20458.254802,20441.718076
2024-06-25 02:00:00,20417.171375,20445.335485,20449.21128,20414.845898
2024-06-25 02:15:00,20412.520421,20416.912988,20435.000032,20405.027217
2024-06-25 02:30:00,20400.634649,20412.003648,20424.922965,20399.084331
2024-06-25 02:45:00,20401.151422,20401.409808,20414.845898,20393.399832
2024-06-25 03:00:00,20431.899396,20400.893035,20432.416168,20387.715332
2024-06-25 03:15:00,20457.738029,20431.899396,20459.029961,20425.698124
2024-06-25 03:30:00,20467.55671,20457.996415,20473.499595,20454.379007
2024-06-25 03:45:00,20481.767958,20467.815096,20482.801504,20464.197687
2024-06-25 04:00:00,20484.868594,20481.767958,20503.730797,20478.408936
2024-06-25 04:15:00,20499.855002,20485.385367,20500.630161,20477.37539
2024-06-25 04:30:00,20497.271138,20499.338229,20506.831433,20485.90214
2024-06-25 04:45:00,20504.505956,20498.046297,20504.764342,20487.96923
2024-06-25 05:00:00,20495.204048,20504.505956,20510.190455,20490.294707
2024-06-25 05:15:00,20497.787911,20495.979207,20504.247569,20490.553094
2024-06-25 05:30:00,20498.046297,20497.271138,20507.864978,20491.586639
2024-06-25 05:45:00,20500.630161,20498.046297,20504.505956,20487.452458
2024-06-25 06:00:00,20506.31466,20500.630161,20507.606592,20489.519548
2024-06-25 06:15:00,20496.495979,20506.831433,20516.9085,20491.069866
2024-06-25 06:30:00,20472.724436,20496.495979,20498.56307,20469.365414
2024-06-25 06:45:00,20484.351822,20472.207664,20486.935685,20471.949277
2024-06-25 07:00:00,20497.271138,20484.610208,20499.338229,20483.318276
2024-06-25 07:15:00,20495.979207,20497.529525,20507.606592,20492.361798
2024-06-25 07:30:00,20479.700867,20496.495979,20499.596615,20472.982823
2024-06-25 07:45:00,20496.754366,20479.700867,20501.40532,20478.408936
2024-06-25 08:00:00,20511.999159,20497.271138,20515.874954,20494.170502
2024-06-25 08:15:00,20495.204048,20511.224,20511.740773,20489.002776
2024-06-25 08:30:00,20489.261162,20495.204048,20507.348205,20456.187711
2024-06-25 08:45:00,20497.271138,20489.261162,20518.458818,20480.21764
2024-06-25 09:00:00,20561.092563,20497.271138,20565.485131,20493.395343
2024-06-25 09:15:00,20547.398087,20560.834177,20563.934813,20520.009136
2024-06-25 09:30:00,20542.747133,20547.398087,20569.619312,20531.378134
2024-06-25 09:45:00,20532.670066,20542.23036,20549.465178,20518.97559
2024-06-25 10:00:00,20589.51506,20532.928452,20590.290219,20532.928452
2024-06-25 10:15:00,20600.625672,20589.51506,20612.76983,20582.538629
2024-06-25 10:30:00,20601.659217,20601.142445,20616.387238,20596.233104
2024-06-25 10:45:00,20628.27301,20601.917604,20630.3401,20596.233104
2024-06-25 11:00:00,20600.625672,20628.789782,20637.833304,20598.558581
2024-06-25 11:15:00,20589.773446,20600.367286,20607.08533,20579.954765
2024-06-25 11:30:00,20570.136085,20589.51506,20589.773446,20559.542245
2024-06-25 11:45:00,20540.938429,20569.877698,20571.16963,20522.076226
2024-06-25 12:00:00,20554.632904,20540.938429,20558.5087,20503.214024
2024-06-25 12:15:00,20564.968358,20554.632904,20566.518676,20540.16327
2024-06-25 12:30:00,20580.213152,20564.709972,20583.055401,20546.364542
2024-06-25 12:45:00,20592.615696,20580.729924,20600.367286,20576.07897
2024-06-25 13:00:00,20602.692763,20592.874082,20621.813351,20589.773446
2024-06-25 13:15:00,20634.215895,20602.951149,20634.474282,20600.884058
2024-06-25 13:30:00,20621.038192,20633.699123,20635.507827,20606.051785
2024-06-25 13:45:00,20618.971102,20620.779806,20625.689146,20584.088947
2024-06-25 14:00:00,20610.185966,20618.712715,20620.52142,20602.434376
2024-06-25 14:15:00,20650.235848,20609.92758,20651.52778,20609.92758
2024-06-25 14:30:00,20626.205919,20649.202303,20650.235848,20621.296579
2024-06-25 14:45:00,20636.799759,20626.205919,20649.202303,20611.477898
2024-06-25 15:00:00,20629.823328,20637.058145,20643.517804,20624.655601
2024-06-25 15:15:00,20633.440736,20629.823328,20637.058145,20628.014623
2024-06-25 15:30:00,20636.541373,20633.957509,20639.125236,20632.665577
2024-06-25 15:45:00,20640.417168,20636.799759,20640.93394,20633.18235
2024-06-25 17:00:00,20652.302939,20643.001031,20657.212279,20636.282986
2024-06-25 17:15:00,20652.561325,20652.302939,20658.245825,20651.52778
2024-06-25 17:30:00,20644.809735,20652.044553,20652.561325,20637.574918
2024-06-25 17:45:00,20646.876826,20644.551349,20648.168758,20640.93394
2024-06-25 18:00:00,20644.551349,20647.393599,20647.910371,20642.225872
2024-06-25 18:15:00,20643.001031,20644.809735,20645.068122,20636.282986
2024-06-25 18:30:00,20639.900395,20643.259417,20645.068122,20637.058145
2024-06-25 18:45:00,20636.0246,20639.642009,20640.675554,20633.18235
2024-06-25 19:00:00,20641.967486,20636.541373,20644.034576,20633.699123
2024-06-25 19:15:00,20648.427144,20643.001031,20654.111643,20639.642009
2024-06-25 19:30:00,20650.494235,20648.943917,20655.403575,20646.101667
2024-06-25 19:45:00,20660.312915,20649.719076,20662.896779,20648.68553
2024-06-25 20:00:00,20658.762597,20660.312915,20667.03096,20656.953893
2024-06-25 20:15:00,20665.739028,20658.245825,20671.681914,20658.245825
2024-06-25 20:30:00,20664.18871,20666.514187,20669.356437,20660.829688
2024-06-25 20:45:00,20670.389982,20663.155165,20674.524164,20661.604847
2024-06-25 21:00:00,20676.591254,20669.87321,20677.108027,20669.098051
2024-06-25 21:15:00,20672.715459,20676.591254,20676.849641,20669.098051
2024-06-25 21:30:00,20669.356437,20672.457073,20672.457073,20666.514187
2024-06-25 21:45:00,20669.098051,20669.098051,20671.681914,20666.255801
2024-06-25 22:00:00,20675.557709,20669.098051,20679.69189,20668.581278
2024-06-25 22:15:00,20662.380006,20675.040936,20675.557709,20658.504211
2024-06-25 22:30:00,20659.537756,20662.380006,20664.963869,20651.52778
2024-06-25 22:45:00,20661.346461,20659.27937,20662.638392,20656.43712
2024-06-25 23:00:00,20655.661961,20661.088074,20661.346461,20654.628416
2024-06-25 23:15:00,20661.088074,20655.661961,20661.604847,20652.044553
2024-06-25 23:30:00,20662.12162,20661.346461,20662.638392,20655.661961
2024-06-25 23:45:00,20662.380006,20661.863233,20669.87321,20659.537756
2024-06-26 00:00:00,20673.232232,20662.638392,20674.265777,20662.380006
2024-06-26 00:15:00,20673.232232,20672.973846,20675.040936,20669.87321
2024-06-26 00:30:00,20683.309299,20673.490618,20685.893162,20672.457073
2024-06-26 00:45:00,20685.634776,20682.792526,20688.218639,20679.69189
2024-06-26 01:00:00,20683.567685,20686.151549,20689.252185,20676.332868
2024-06-26 01:15:00,20689.510571,20682.275754,20694.161525,20678.658345
2024-06-26 01:30:00,20687.44348,20689.510571,20694.936684,20683.567685
2024-06-26 01:45:00,20681.758981,20687.44348,20692.094434,20680.208663
2024-06-26 02:00:00,20673.749005,20681.500595,20690.802503,20661.346461
2024-06-26 02:15:00,20713.798886,20674.78255,20717.674682,20671.165141
2024-06-26 02:30:00,20721.033704,20713.798886,20724.651113,20705.272137
2024-06-26 02:45:00,20740.929452,20721.550477,20742.47977,20718.449841
2024-06-26 03:00:00,20731.88593,20740.929452,20743.771701,20725.684658
2024-06-26 03:15:00,20723.359181,20732.144316,20734.986566,20716.124364
2024-06-26 03:30:00,20732.661089,20723.617567,20736.278498,20720.258545
2024-06-26 03:45:00,20719.483386,20733.436248,20740.154293,20717.674682
2024-06-26 04:00:00,20711.473409,20719.225,20721.808863,20704.755365
2024-06-26 04:15:00,20714.574046,20711.215023,20721.808863,20705.272137
2024-06-26 04:30:00,20702.171501,20713.798886,20714.315659,20697.262161
2024-06-26 04:45:00,20694.419911,20702.688274,20706.564069,20693.644752
2024-06-26 05:00:00,20684.342844,20693.644752,20698.03732,20681.242208
2024-06-26 05:15:00,20680.467049,20684.342844,20686.668321,20672.457073
2024-06-26 05:30:00,20687.44348,20681.242208,20691.577662,20671.9403
2024-06-26 05:45:00,20668.322892,20686.926708,20689.252185,20662.638392
2024-06-26 06:00:00,20676.074482,20668.322892,20677.6248,20656.43712
2024-06-26 06:15:00,20664.705483,20677.108027,20680.725436,20656.695507
2024-06-26 06:30:00,20657.729052,20665.222256,20667.03096,20651.011007
2024-06-26 06:45:00,20670.389982,20658.245825,20671.423528,20655.145189
2024-06-26 07:00:00,20649.202303,20669.87321,20669.87321,20645.326508
2024-06-26 07:15:00,20640.417168,20648.943917,20654.886802,20635.766213
2024-06-26 07:30:00,20620.004647,20639.900395,20640.93394,20598.816968
2024-06-26 07:45:00,20603.726308,20618.971102,20624.397215,20600.625672
2024-06-26 08:00:00,20588.998287,20602.692763,20602.692763,20568.585767
2024-06-26 08:15:00,20597.525036,20588.998287,20603.726308,20572.203175
2024-06-26 08:30:00,20616.645625,20597.783422,20623.880442,20587.447969
2024-06-26 08:45:00,20641.967486,20616.387238,20670.648369,20610.702739
2024-06-26 09:00:00,20677.366413,20640.417168,20688.218639,20630.856873
2024-06-26 09:15:00,20628.789782,20677.883186,20695.711843,20613.544989
2024-06-26 09:30:00,20661.604847,20628.789782,20665.739028,20628.27301
2024-06-26 09:45:00,20644.551349,20661.088074,20680.208663,20641.450713
2024-06-26 10:00:00,20597.26665,20644.809735,20655.145189,20579.954765
2024-06-26 10:15:00,20626.464305,20597.525036,20652.819712,20592.357309
2024-06-26 10:30:00,20637.833304,20626.722692,20640.417168,20610.185966
2024-06-26 10:45:00,20690.544116,20637.316532,20699.846024,20634.732668
2024-06-26 11:00:00,20673.749005,20690.544116,20691.060889,20662.638392
2024-06-26 11:15:00,20675.299323,20674.007391,20692.352821,20661.863233
2024-06-26 11:30:00,20638.608463,20674.78255,20679.433504,20632.407191
2024-06-26 11:45:00,20644.034576,20637.833304,20648.68553,20613.286602
2024-06-26 12:00:00,20648.427144,20644.034576,20655.145189,20624.397215
2024-06-26 12:15:00,20632.407191,20647.910371,20648.943917,20603.984694
2024-06-26 12:30:00,20637.574918,20632.407191,20643.001031,20622.58851
2024-06-26 12:45:00,20654.886802,20637.316532,20661.346461,20631.373646
2024-06-26 13:00:00,20639.642009,20655.145189,20655.145189,20626.464305
2024-06-26 13:15:00,20639.900395,20639.383622,20651.011007,20628.789782
2024-06-26 13:30:00,20638.091691,20639.642009,20647.651985,20617.420784
2024-06-26 13:45:00,20620.263033,20638.350077,20656.953893,20619.229488
2024-06-26 14:00:00,20603.984694,20621.038192,20627.239464,20595.716332
2024-06-26 14:15:00,20629.048169,20604.759853,20631.890418,20601.400831
2024-06-26 14:30:00,20653.853257,20628.789782,20656.43712,20621.813351
2024-06-26 14:45:00,20675.816095,20653.853257,20699.329252,20635.766213
2024-06-26 15:00:00,20611.477898,20675.816095,20677.6248,20588.481514
2024-06-26 15:15:00,20608.894035,20611.477898,20620.52142,20607.08533
2024-06-26 15:30:00,20615.095307,20608.894035,20618.971102,20602.434376
2024-06-26 15:45:00,20623.105283,20615.353693,20623.363669,20610.444353
2024-06-26 17:00:00,20617.67917,20615.095307,20632.665577,20615.095307
2024-06-26 17:15:00,20605.793399,20618.454329,20623.363669,20605.01824
2024-06-26 17:30:00,20595.457945,20606.051785,20609.410807,20593.907627
2024-06-26 17:45:00,20599.33374,20596.491491,20605.276626,20594.4244
2024-06-26 18:00:00,20587.964742,20599.592127,20600.108899,20584.347333
2024-06-26 18:15:00,20580.988311,20588.223128,20592.357309,20574.270266
2024-06-26 18:30:00,20579.696379,20580.729924,20582.021856,20575.045425
2024-06-26 18:45:00,20586.931196,20580.471538,20589.256673,20578.662834
2024-06-26 19:00:00,20576.854129,20586.931196,20587.447969,20575.562198
2024-06-26 19:15:00,20579.437993,20577.112516,20583.055401,20574.528652
